npz_path,npz_file_name,style_name,style_description,movement_type,movement_type_label,filename_style_prefix,style_name_matches_filename,clip_text_prompt,llm_model
data/Q1/100STYLE/March/March_TR1.npz,March_TR1.npz,March,High knees swing arms at elbows,TR1,Transition 1,March,True,A person swings arms at the elbows while performing a high-knee transition.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_BR.npz,Monk_BR.npz,Monk,Interlock hands in front of pelvis head slightly bowed,BR,Backwards Running,Monk,True,A person runs backwards with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_BW.npz,Monk_BW.npz,Monk,Interlock hands in front of pelvis head slightly bowed,BW,Backwards Walking,Monk,True,A person walks backwards with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_FR.npz,Monk_FR.npz,Monk,Interlock hands in front of pelvis head slightly bowed,FR,Forwards Running,Monk,True,A person runs forwards with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_FW.npz,Monk_FW.npz,Monk,Interlock hands in front of pelvis head slightly bowed,FW,Forwards Walking,Monk,True,A person walks forward with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_ID.npz,Monk_ID.npz,Monk,Interlock hands in front of pelvis head slightly bowed,ID,Idling,Monk,True,A person idles with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_SR.npz,Monk_SR.npz,Monk,Interlock hands in front of pelvis head slightly bowed,SR,Sidestep Running,Monk,True,A person sidestep runs with hands interlaced in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_SW.npz,Monk_SW.npz,Monk,Interlock hands in front of pelvis head slightly bowed,SW,Sidestep Walking,Monk,True,A person sidesteps with hands interlocked in front of the pelvis and head slightly bowed.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Monk/Monk_TR1.npz,Monk_TR1.npz,Monk,Interlock hands in front of pelvis head slightly bowed,TR1,Transition 1,Monk,True,A person interlaces hands in front of the pelvis with a slightly bowed head during a lower body transition.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_BR.npz,Morris_BR.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,BR,Backwards Running,Morris,True,A person runs backwards while swinging their hands side to side as if waving hankies.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_BW.npz,Morris_BW.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,BW,Backwards Walking,Morris,True,"A person walks backwards with bouncy, skipping steps, swinging hands side to side like waving hankies.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_FR.npz,Morris_FR.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,FR,Forwards Running,Morris,True,"Human motion of swinging hands side to side while running forward with bouncy, skipping footsteps.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_FW.npz,Morris_FW.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,FW,Forwards Walking,Morris,True,"A person walks forwards with bouncy, skipping steps while swinging hands side to side as if waving hankies.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_ID.npz,Morris_ID.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,ID,Idling,Morris,True,"Human motion of swinging hands side to side with bouncy, skipping footsteps while idling.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_SR.npz,Morris_SR.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,SR,Sidestep Running,Morris,True,"A person sidestep runs with bouncy steps, swinging hands side to side as if waving hankies.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_SW.npz,Morris_SW.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,SW,Sidestep Walking,Morris,True,"Human motion of sidestepping while swinging hands side to side with bouncy, skipping footsteps.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Morris/Morris_TR1.npz,Morris_TR1.npz,Morris,Swing hands side to side as if waving hankies. Bouncy/skipping footsteps,TR1,Transition 1,Morris,True,"A person swings hands side to side as if waving hankies while skipping with bouncy, transitional steps.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_BR.npz,Neutral_BR.npz,Neutral,Normal walking,BR,Backwards Running,Neutral,True,A person runs backwards with their upper body in a normal walking style.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_BW.npz,Neutral_BW.npz,Neutral,Normal walking,BW,Backwards Walking,Neutral,True,A person walks backwards while maintaining a normal upper body walking style.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_FR.npz,Neutral_FR.npz,Neutral,Normal walking,FR,Forwards Running,Neutral,True,A person walks normally with their upper body while running forward with their legs.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_FW.npz,Neutral_FW.npz,Neutral,Normal walking,FW,Forwards Walking,Neutral,True,A person walks forward with normal upper body posture.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_ID.npz,Neutral_ID.npz,Neutral,Normal walking,ID,Idling,Neutral,True,A person stands idly while their upper body mimics a walking motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_SR.npz,Neutral_SR.npz,Neutral,Normal walking,SR,Sidestep Running,Neutral,True,A person sidestep runs with the lower body while the upper body walks normally.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_SW.npz,Neutral_SW.npz,Neutral,Normal walking,SW,Sidestep Walking,Neutral,True,A person sidesteps while maintaining a normal walking upper body posture.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Neutral/Neutral_TR1.npz,Neutral_TR1.npz,Neutral,Normal walking,TR1,Transition 1,Neutral,True,A person walks normally with the upper body while the lower body transitions.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_BR.npz,Old_BR.npz,Old,Hunchbacked move very slowly,BR,Backwards Running,Old,True,A person runs backwards with a hunched back and slow upper body movements.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_BW.npz,Old_BW.npz,Old,Hunchbacked move very slowly,BW,Backwards Walking,Old,True,A person walks backwards very slowly with a hunched back.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_FR.npz,Old_FR.npz,Old,Hunchbacked move very slowly,FR,Forwards Running,Old,True,"A person runs forward with a slow, hunchbacked gait.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_FW.npz,Old_FW.npz,Old,Hunchbacked move very slowly,FW,Forwards Walking,Old,True,A person walks forward slowly with a hunched back.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_ID.npz,Old_ID.npz,Old,Hunchbacked move very slowly,ID,Idling,Old,True,A person hunchbacked moves very slowly while idling.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_SR.npz,Old_SR.npz,Old,Hunchbacked move very slowly,SR,Sidestep Running,Old,True,A person sidestep runs very slowly with a hunchbacked posture.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_SW.npz,Old_SW.npz,Old,Hunchbacked move very slowly,SW,Sidestep Walking,Old,True,A person with a hunchback sidesteps very slowly.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Old/Old_TR1.npz,Old_TR1.npz,Old,Hunchbacked move very slowly,TR1,Transition 1,Old,True,A person with a hunched back moves very slowly through a transition.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_BR.npz,OnHeels_BR.npz,OnHeels,Walk on heels with toes raised,BR,Backwards Running,OnHeels,True,A person runs backwards while walking on heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_BW.npz,OnHeels_BW.npz,OnHeels,Walk on heels with toes raised,BW,Backwards Walking,OnHeels,True,A person walks backwards on their heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_FR.npz,OnHeels_FR.npz,OnHeels,Walk on heels with toes raised,FR,Forwards Running,OnHeels,True,A person runs forward while walking on heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_FW.npz,OnHeels_FW.npz,OnHeels,Walk on heels with toes raised,FW,Forwards Walking,OnHeels,True,A person walks forwards on their heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_ID.npz,OnHeels_ID.npz,OnHeels,Walk on heels with toes raised,ID,Idling,OnHeels,True,Human motion of walking on heels with toes raised while idling the lower body.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_SR.npz,OnHeels_SR.npz,OnHeels,Walk on heels with toes raised,SR,Sidestep Running,OnHeels,True,A person sidestep runs while walking on their heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_SW.npz,OnHeels_SW.npz,OnHeels,Walk on heels with toes raised,SW,Sidestep Walking,OnHeels,True,Human motion of walking on heels with toes raised while sidestepping.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnHeels/OnHeels_TR1.npz,OnHeels_TR1.npz,OnHeels,Walk on heels with toes raised,TR1,Transition 1,OnHeels,True,A person transitions by walking on their heels with toes raised.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_BR.npz,OnPhoneLeft_BR.npz,OnPhoneLeft,Holding phone in left,BR,Backwards Running,OnPhoneLeft,True,A person holds a phone in their left hand while running backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_BW.npz,OnPhoneLeft_BW.npz,OnPhoneLeft,Holding phone in left,BW,Backwards Walking,OnPhoneLeft,True,A person holds a phone in their left hand while walking backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_FR.npz,OnPhoneLeft_FR.npz,OnPhoneLeft,Holding phone in left,FR,Forwards Running,OnPhoneLeft,True,A person runs forwards while holding a phone in their left hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_FW.npz,OnPhoneLeft_FW.npz,OnPhoneLeft,Holding phone in left,FW,Forwards Walking,OnPhoneLeft,True,A person walks forward while holding a phone in their left hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_ID.npz,OnPhoneLeft_ID.npz,OnPhoneLeft,Holding phone in left,ID,Idling,OnPhoneLeft,True,"A person stands idly, holding a phone in their left hand.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_SR.npz,OnPhoneLeft_SR.npz,OnPhoneLeft,Holding phone in left,SR,Sidestep Running,OnPhoneLeft,True,A person runs sideways while holding a phone in their left hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_SW.npz,OnPhoneLeft_SW.npz,OnPhoneLeft,Holding phone in left,SW,Sidestep Walking,OnPhoneLeft,True,A person holds a phone in their left hand while sidestepping as they walk.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneLeft/OnPhoneLeft_TR1.npz,OnPhoneLeft_TR1.npz,OnPhoneLeft,Holding phone in left,TR1,Transition 1,OnPhoneLeft,True,A person transitions with their lower body while holding a phone in their left hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_BR.npz,OnPhoneRight_BR.npz,OnPhoneRight,Holding phone in right,BR,Backwards Running,OnPhoneRight,True,Human motion of holding a phone in the right hand while running backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_BW.npz,OnPhoneRight_BW.npz,OnPhoneRight,Holding phone in right,BW,Backwards Walking,OnPhoneRight,True,A person holds a phone in their right hand while walking backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_FR.npz,OnPhoneRight_FR.npz,OnPhoneRight,Holding phone in right,FR,Forwards Running,OnPhoneRight,True,Human motion of running forward while holding a phone in the right hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_FW.npz,OnPhoneRight_FW.npz,OnPhoneRight,Holding phone in right,FW,Forwards Walking,OnPhoneRight,True,Human motion of walking forward while holding a phone in the right hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_ID.npz,OnPhoneRight_ID.npz,OnPhoneRight,Holding phone in right,ID,Idling,OnPhoneRight,True,A person holds a phone in the right hand while idling.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_SR.npz,OnPhoneRight_SR.npz,OnPhoneRight,Holding phone in right,SR,Sidestep Running,OnPhoneRight,True,A person performs a sidestep run while holding a phone in their right hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_SW.npz,OnPhoneRight_SW.npz,OnPhoneRight,Holding phone in right,SW,Sidestep Walking,OnPhoneRight,True,Human motion of holding a phone in the right hand while sidestepping.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnPhoneRight/OnPhoneRight_TR1.npz,OnPhoneRight_TR1.npz,OnPhoneRight,Holding phone in right,TR1,Transition 1,OnPhoneRight,True,A person performs a lower body transition while holding a phone in their right hand.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_BR.npz,OnToesBentForward_BR.npz,OnToesBentForward,As bent forward style but on tip toes,BR,Backwards Running,OnToesBentForward,True,A person runs backwards with a bent-forward posture and on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_BW.npz,OnToesBentForward_BW.npz,OnToesBentForward,As bent forward style but on tip toes,BW,Backwards Walking,OnToesBentForward,True,A person walks backwards while bent forward on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_FR.npz,OnToesBentForward_FR.npz,OnToesBentForward,As bent forward style but on tip toes,FR,Forwards Running,OnToesBentForward,True,A person runs forward on tip toes while leaning forward.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_FW.npz,OnToesBentForward_FW.npz,OnToesBentForward,As bent forward style but on tip toes,FW,Forwards Walking,OnToesBentForward,True,A person walks forward while bent forward and on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_ID.npz,OnToesBentForward_ID.npz,OnToesBentForward,As bent forward style but on tip toes,ID,Idling,OnToesBentForward,True,A person stands idly on tip toes with the upper body bent forward.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_SR.npz,OnToesBentForward_SR.npz,OnToesBentForward,As bent forward style but on tip toes,SR,Sidestep Running,OnToesBentForward,True,A person sidestep runs while leaning forward and standing on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_SW.npz,OnToesBentForward_SW.npz,OnToesBentForward,As bent forward style but on tip toes,SW,Sidestep Walking,OnToesBentForward,True,A person sidesteps while bent forward on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesBentForward/OnToesBentForward_TR1.npz,OnToesBentForward_TR1.npz,OnToesBentForward,As bent forward style but on tip toes,TR1,Transition 1,OnToesBentForward,True,A person transitions while bent forward on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_BR.npz,OnToesCrouched_BR.npz,OnToesCrouched,As crouched style but on tip toes,BR,Backwards Running,OnToesCrouched,True,A person runs backwards while crouched on their tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_BW.npz,OnToesCrouched_BW.npz,OnToesCrouched,As crouched style but on tip toes,BW,Backwards Walking,OnToesCrouched,True,A person walks backwards while crouched on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_FR.npz,OnToesCrouched_FR.npz,OnToesCrouched,As crouched style but on tip toes,FR,Forwards Running,OnToesCrouched,True,A person runs forward in a crouched stance on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_FW.npz,OnToesCrouched_FW.npz,OnToesCrouched,As crouched style but on tip toes,FW,Forwards Walking,OnToesCrouched,True,A person walks forward while crouched on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_ID.npz,OnToesCrouched_ID.npz,OnToesCrouched,As crouched style but on tip toes,ID,Idling,OnToesCrouched,True,A person crouches on tip toes while idling.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_SR.npz,OnToesCrouched_SR.npz,OnToesCrouched,As crouched style but on tip toes,SR,Sidestep Running,OnToesCrouched,True,Human motion of a crouched person on tiptoes sidestepping while running.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_SW.npz,OnToesCrouched_SW.npz,OnToesCrouched,As crouched style but on tip toes,SW,Sidestep Walking,OnToesCrouched,True,A person sidesteps while crouched on tip toes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/OnToesCrouched/OnToesCrouched_TR1.npz,OnToesCrouched_TR1.npz,OnToesCrouched,As crouched style but on tip toes,TR1,Transition 1,OnToesCrouched,True,A person crouches on tip toes while transitioning.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_BR.npz,PendulumHands_BR.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,BR,Backwards Running,PendulumHands,True,"A person squats slightly with elbows at a right angle, swings hands freely, and runs backwards.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_BW.npz,PendulumHands_BW.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,BW,Backwards Walking,PendulumHands,True,"A person squats slightly with elbows at a right angle, swinging hands freely while walking backwards.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_FR.npz,PendulumHands_FR.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,FR,Forwards Running,PendulumHands,True,A person runs forward in a slight squat with elbows bent at right angles and hands swinging freely.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_FW.npz,PendulumHands_FW.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,FW,Forwards Walking,PendulumHands,True,A person walks forward in a slight squat with elbows bent at right angles and hands swinging freely.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_ID.npz,PendulumHands_ID.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,ID,Idling,PendulumHands,True,"A person idles in a slight squat, with elbows at a right angle and hands swinging freely.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_SR.npz,PendulumHands_SR.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,SR,Sidestep Running,PendulumHands,True,"A person sidestep runs in a slight squat, elbows at right angles, hands swinging freely.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_SW.npz,PendulumHands_SW.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,SW,Sidestep Walking,PendulumHands,True,A person squats slightly with elbows bent at a right angle and swings hands freely while sidestepping.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PendulumHands/PendulumHands_TR1.npz,PendulumHands_TR1.npz,PendulumHands,Squat slightly make right angle with elbows and swing hands freely,TR1,Transition 1,PendulumHands,True,A person squats slightly with elbows at right angles and hands swinging freely during a lower body transition.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_BR.npz,Penguin_BR.npz,Penguin,Waddle with feet close together,BR,Backwards Running,Penguin,True,A person runs backwards while waddling with feet close together.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_BW.npz,Penguin_BW.npz,Penguin,Waddle with feet close together,BW,Backwards Walking,Penguin,True,A person waddles backwards with feet close together.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_FR.npz,Penguin_FR.npz,Penguin,Waddle with feet close together,FR,Forwards Running,Penguin,True,"A person runs forwards with a waddling style, keeping feet close together.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_FW.npz,Penguin_FW.npz,Penguin,Waddle with feet close together,FW,Forwards Walking,Penguin,True,A person waddles forward with feet close together.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_ID.npz,Penguin_ID.npz,Penguin,Waddle with feet close together,ID,Idling,Penguin,True,A person idles with a waddling upper body and feet close together.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_SR.npz,Penguin_SR.npz,Penguin,Waddle with feet close together,SR,Sidestep Running,Penguin,True,A person waddles with feet close together while sidestepping and running.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_SW.npz,Penguin_SW.npz,Penguin,Waddle with feet close together,SW,Sidestep Walking,Penguin,True,A person waddles sideways with feet close together.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Penguin/Penguin_TR1.npz,Penguin_TR1.npz,Penguin,Waddle with feet close together,TR1,Transition 1,Penguin,True,A person waddles with feet close together during Transition 1.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_BR.npz,PigeonToed_BR.npz,PigeonToed,Toes turned inwards,BR,Backwards Running,PigeonToed,True,A person runs backwards with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_BW.npz,PigeonToed_BW.npz,PigeonToed,Toes turned inwards,BW,Backwards Walking,PigeonToed,True,A person walks backwards with their toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_FR.npz,PigeonToed_FR.npz,PigeonToed,Toes turned inwards,FR,Forwards Running,PigeonToed,True,A person runs forwards with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_FW.npz,PigeonToed_FW.npz,PigeonToed,Toes turned inwards,FW,Forwards Walking,PigeonToed,True,A person walks forwards with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_ID.npz,PigeonToed_ID.npz,PigeonToed,Toes turned inwards,ID,Idling,PigeonToed,True,A person idles with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_SR.npz,PigeonToed_SR.npz,PigeonToed,Toes turned inwards,SR,Sidestep Running,PigeonToed,True,A person runs with a sidestep while keeping their toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_SW.npz,PigeonToed_SW.npz,PigeonToed,Toes turned inwards,SW,Sidestep Walking,PigeonToed,True,A person sidesteps with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/PigeonToed/PigeonToed_TR1.npz,PigeonToed_TR1.npz,PigeonToed,Toes turned inwards,TR1,Transition 1,PigeonToed,True,A person transitions with toes turned inwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_BR.npz,Proud_BR.npz,Proud,Straight back arms move as if marching to a lesser degree,BR,Backwards Running,Proud,True,A person runs backwards with a straight back and arms moving in a gentle marching manner.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_BW.npz,Proud_BW.npz,Proud,Straight back arms move as if marching to a lesser degree,BW,Backwards Walking,Proud,True,A person walks backwards with a straight back and arms swinging in a marching motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_FR.npz,Proud_FR.npz,Proud,Straight back arms move as if marching to a lesser degree,FR,Forwards Running,Proud,True,A person runs forward with a straight back and arms swinging in a marching-like motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_FW.npz,Proud_FW.npz,Proud,Straight back arms move as if marching to a lesser degree,FW,Forwards Walking,Proud,True,A person walks forward with a straight back and arms moving in a subdued marching motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_ID.npz,Proud_ID.npz,Proud,Straight back arms move as if marching to a lesser degree,ID,Idling,Proud,True,A person idles with a straight back and arms moving slightly in a marching manner.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_SR.npz,Proud_SR.npz,Proud,Straight back arms move as if marching to a lesser degree,SR,Sidestep Running,Proud,True,A person sidestep runs with a straight back and arms moving in a subdued marching motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_SW.npz,Proud_SW.npz,Proud,Straight back arms move as if marching to a lesser degree,SW,Sidestep Walking,Proud,True,A person sidesteps with a straight back and arms swinging in a subdued marching manner.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Proud/Proud_TR1.npz,Proud_TR1.npz,Proud,Straight back arms move as if marching to a lesser degree,TR1,Transition 1,Proud,True,A person transitions with a straight back and arms swinging mildly in a marching motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Punch/Punch_BR.npz,Punch_BR.npz,Punch,Punch with every step,BR,Backwards Running,Punch,True,Human motion of punching with each step while running backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Punch/Punch_BW.npz,Punch_BW.npz,Punch,Punch with every step,BW,Backwards Walking,Punch,True,"A person walks backwards, punching with every step.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Punch/Punch_FR.npz,Punch_FR.npz,Punch,Punch with every step,FR,Forwards Running,Punch,True,A person runs forward while punching with every step.,Pro/deepseek-ai/DeepSeek-V3.2
